name,0,0,0,0,0,0
Travis Bazzana,0.4890776169573062,0.15529726658991824,0.015047319828960563,0.004284273773671463,2.7410560624885088e-05,3.7079360959901286e-09
Chase Burns,0.4951213714685706,0.16034404518158876,0.016171679395875146,0.004704805883966498,3.2828892977801964e-05,5.174922632257299e-09
Charlie Condon,0.44690114191723324,0.12279416756679802,0.008864518741266711,0.0021541743740859792,7.289293787730008e-06,3.206896812204285e-10
Nick Kurtz,0.811510797112472,0.5805095750579214,0.2936260180584506,0.20345930857636596,0.04653857874665902,0.0034520552322948508
Hagen Smith,0.45306982797781276,0.12725669896173109,0.009606997823773113,0.0023915007471756143,8.91510791763998e-06,4.652420025949552e-10
Jac Caglianone,0.3634528617388832,0.07168707664644126,0.0026362020243705262,0.0004455972759820334,3.502179737916952e-07,1.1741922481358311e-12
JJ Wetherholt,0.4890776169573062,0.15529726658991824,0.015047319828960563,0.004284273773671463,2.7410560624885088e-05,3.7079360959901286e-09
Christian Moore,0.7864379974128018,0.5349564247444045,0.24424356929541532,0.1601646019200633,0.029351695731346335,0.0014727841391766851
Konnor Griffin,0.5680648501773861,0.22933545195579497,0.036220750295518356,0.013414606138226757,0.0002470944849878282,2.157248465547707e-07
Seaver King,0.5657367813730723,0.22689613284196677,0.03535842763089303,0.013001122646209928,0.00023263170659584717,1.9297123816622376e-07
Bryce Rainer,0.5387937802305156,0.199822863974247,0.026555360387318445,0.008962278049201012,0.00011361250251015143,5.132233043172398e-08
Braden Montgomery,0.5753577656322792,0.23708118380564028,0.03903580411616705,0.014784759647372948,0.00029800906003481795,3.049775017542702e-07
Cam Smith,0.6441134932047278,0.318092093993264,0.07570217904777217,0.03495962850780978,0.001564036679942614,6.5295339962339835e-06
Jurrangelo Cijntje,0.8789959603581045,0.7147368450445488,0.4691906209882943,0.37408212813134223,0.1504319366893484,0.030178604100355715
Braylon Payne,0.9509294585389887,0.8772025169924208,0.7443678718365115,0.6814075467269867,0.4776018031311513,0.255213730730588
Carson Benge,0.7523984222156098,0.4767380731799622,0.18839606546624627,0.11430437588351203,0.015324998467234053,0.0004431638207745059
Trey Yesavage,0.8207059103198973,0.5977933146023465,0.31369325378037594,0.22170873653905573,0.054913609261559394,0.004686945717177257
Kaelen Culpepper,0.843741503837215,0.6424732123242671,0.36901331727424724,0.27380100928204965,0.08246010901817853,0.00993540238103275
Vance Honeycutt,0.8479961833464901,0.6509434392842323,0.3800662088835866,0.28450449275421535,0.08878247530747953,0.011388760669622227
Kellon Lindsey,0.713371873785267,0.4149981652140942,0.13783136174169652,0.07615700182019955,0.007009132629204679,0.0001044050341740707
Kash Mayfield,0.7738464136899373,0.5129389213791754,0.22217461090192034,0.14162041147381574,0.023156990430885444,0.0009503472900654885
Ben Hess,0.9427655875552748,0.8577273794443114,0.707647081529618,0.6380562952207008,0.4207940907067365,0.20196175600005337
Dante Nori,0.9509294585389887,0.8772025169924208,0.7443678718365115,0.6814075467269867,0.4776018031311513,0.255213730730588
Walker Janek,0.8511556432317144,0.6572775689524811,0.38845041520474455,0.2926861839542474,0.0937665355434255,0.012598327742254754
Slade Caldwell,0.8530305026405216,0.6610541902936568,0.3934978252557832,0.2976373037952139,0.09684615069062091,0.01337362302476446
Malcolm Moore,0.8511556432317144,0.6572775689524811,0.38845041520474455,0.2926861839542474,0.0937665355434255,0.012598327742254754
Ryan Waldschmidt,0.7523984222156098,0.4767380731799622,0.18839606546624627,0.11430437588351203,0.015324998467234053,0.0004431638207745059
Griff O'Ferrall,0.9162677095768881,0.7963596057238583,0.5986467129321701,0.5134120908922392,0.2768381529248096,0.09315719792701972
Blake Burke,0.939602475549231,0.850253968725545,0.6938296596507029,0.6219157099421171,0.40052816490046006,0.18435447998268606
JD Dix,0.9094296248197542,0.7809764212863674,0.5729046169413083,0.48491284683249025,0.24799631657785157,0.07601795690700272
Braylon Doughty,0.8169720777676455,0.5907372847677717,0.30541173034106267,0.2141337028708478,0.05135642624435984,0.004141327643732022
Levi Sterling,0.9414841659083493,0.8546949399322034,0.7020222003968727,0.6314741932337755,0.41247160034631936,0.19464192844441872
Brody Brecht,0.6811868592640814,0.36799189704942054,0.1051256193536057,0.05356174294938658,0.0035579163054588773,2.982184563823803e-05
Caleb Lomavita,0.9157444328649569,0.7951758900855967,0.596643529126283,0.5111809576996018,0.2745251882648078,0.09172393216579927
Tommy White,0.8836939904367211,0.7247267804495042,0.48409707141749747,0.38959756752610314,0.1626824051280316,0.0348765233090781
David Shields,0.9304699586726877,0.8289023263947338,0.6551859846007956,0.5772884979627497,0.3470037416332044,0.14142409556338895
Jared Thomas,0.913886381289491,0.7909815100005294,0.5895754898621568,0.5033265625058462,0.2664570041289374,0.08680431627342391
Caleb Bonemer,0.9629709880294784,0.9064211900021582,0.8014054927088495,0.7500155651991595,0.5745508930710086,0.3591134622324903
Luke Dickerson,0.9629709880294784,0.9064211900021582,0.8014054927088495,0.7500155651991595,0.5745508930710086,0.3591134622324903
Chris Cortez,0.8977044761433274,0.755027862386064,0.5309033285241314,0.43923624356640756,0.20496234683137052,0.05345059884338793
Jonathan Santucci,0.9319837474557198,0.8324184229911498,0.6614650069958143,0.5844874356864578,0.3553880897448035,0.14780363227095672
Wyatt Sanford,0.713371873785267,0.4149981652140942,0.13783136174169652,0.07615700182019955,0.007009132629204679,0.0001044050341740707
Jacob Cozart,0.9248141689794606,0.8158465498036777,0.6321620994702757,0.55106899771075,0.31728164826659616,0.119854671454263
Owen Hall,0.8069313575589494,0.5720180080192785,0.28403653085836783,0.1948679724808455,0.042826929610407,0.0029605397280359617
Payton Tolle,0.964396145210097,0.9099184101810186,0.8083896020902104,0.7585195195044061,0.587166624851594,0.3738211738416808
Tyson Lewis,0.713371873785267,0.4149981652140942,0.13783136174169652,0.07615700182019955,0.007009132629204679,0.0001044050341740707
Boston Bateman,0.9343435273316462,0.8379178104569371,0.6713526196330225,0.5958651211345096,0.3688354558895834,0.15830457315788216
Bryce Cunningham,0.8917977672059989,0.7421599364943241,0.5107326119924207,0.4176770830044702,0.18602296081458733,0.04468240720553572
Cole Mathis,0.9684456083893705,0.9199007816255306,0.828510476388791,0.7831416426941851,0.6244363042240015,0.41884738860615767
Ryan Sloan,0.8169720777676455,0.5907372847677717,0.30541173034106267,0.2141337028708478,0.05135642624435984,0.004141327643732022
Carter Johnson,0.7273976995707951,0.4365809604155185,0.15451204044507438,0.08834383988022712,0.009329448344363238,0.00017710527213965266
Bryce Meccage,0.9380177628417152,0.8465249418852715,0.6869917773910751,0.6139635584168888,0.39072053122461237,0.17609874744803303
Khal Stephen,0.9427655875552748,0.8577273794443114,0.707647081529618,0.6380562952207008,0.4207940907067365,0.20196175600005337
Billy Amick,0.9616189434364539,0.9031110467978478,0.794826020443216,0.7420245687453177,0.5628162808418886,0.3456765415200101
Ethan Anderson,0.9755628790582014,0.9376085230786091,0.8648812609903466,0.82810281731976,0.6953332762793407,0.5109375770276591
Carter Holton,0.9622597324811215,0.9046789286856697,0.7979386916446065,0.7458025574908435,0.5683496654457251,0.3519833421485589
Griffin Burkholder,0.9119891897532609,0.7867128649936974,0.5824303732294345,0.4954151149514379,0.25844728744729384,0.082043725659188
Ivan Luciano,0.9734974952231288,0.9324484311300543,0.8541929413579893,0.8148301639828884,0.6740230703734832,0.4823760083794572
Dylan Dreiling,0.9520093453102119,0.8797988074867638,0.7493413781426493,0.6873291917221811,0.48562975347871074,0.2631979723121323
Blake Larson,0.9590937883994937,0.8969487984773722,0.7826578034646984,0.7272980460725874,0.5414959286606693,0.3218664736899263
Dasan Hill,0.7738464136899373,0.5129389213791754,0.22217461090192034,0.14162041147381574,0.023156990430885444,0.0009503472900654885
Aiden May,0.9427655875552748,0.8577273794443114,0.707647081529618,0.6380562952207008,0.4207940907067365,0.20196175600005337
Luke Holman,0.9427655875552748,0.8577273794443114,0.707647081529618,0.6380562952207008,0.4207940907067365,0.20196175600005337
Ethan Schiefelbein,0.9343435273316462,0.8379178104569371,0.6713526196330225,0.5958651211345096,0.3688354558895834,0.15830457315788216
Gage Jump,0.9622597324811215,0.9046789286856697,0.7979386916446065,0.7458025574908435,0.5683496654457251,0.3519833421485589
Ryan Johnson,0.9427655875552748,0.8577273794443114,0.707647081529618,0.6380562952207008,0.4207940907067365,0.20196175600005337
Josh Kuroda-Grauer,0.9637909436508735,0.9084322812243163,0.8054176157668475,0.7548980857742762,0.5817780694062674,0.3675059314532391
Drew Beam,0.9683236724878389,0.9195992161926627,0.8278985966834104,0.7823902148396926,0.6232825829058738,0.4174183716982626
Cole Messina,0.9873475089872509,0.9673873384340252,0.9280119145506146,0.9074874562871855,0.8294340697770358,0.7077932276804122
Nick McLain,0.9811976256787446,0.9517755294497846,0.8946066567418282,0.8652728704228315,0.7567078647696251,0.5973868859438543
Kevin Bazzell,0.95820976812988,0.894797623298967,0.7784345836734874,0.7222028630739348,0.5342116000112259,0.31391050126761183
Brian Holiday,0.9835699025146095,0.9577791486772582,0.9073722678877221,0.88135016735569,0.7840270279056083,0.6378528601564883
Nate Dohm,0.9664188061587283,0.9148961054986452,0.8183884553324817,0.7707325699781127,0.6055152502671864,0.3956949144198371
Josh Hartle,0.9319837474557198,0.8324184229911498,0.6614650069958143,0.5844874356864578,0.3553880897448035,0.14780363227095672
