name,0,0,0,0,0
Travis Bazzana,0.7205603157871066,0.1199824279212538,0.0490426076637654,0.00022603748747875902,1.0564560439312927e-07
Chase Burns,0.7246267634499365,0.12443159948751072,0.0516485961777091,0.0002610869006726504,1.3920126236763978e-07
Charlie Condon,0.6913914550704142,0.09183403863328826,0.03353266786351703,7.84295023213434e-05,1.393893431331931e-08
Nick Kurtz,0.9087363516206869,0.5383819114982172,0.41460121218372786,0.08617347658414916,0.00918067315655807
Hagen Smith,0.6957481043682,0.09564321804353201,0.03552759459984709,9.212100361524124e-05,1.896448212228572e-08
Jac Caglianone,0.6289175160718798,0.04976085100401114,0.014030432061596486,6.932873790949333e-06,1.3435921077349262e-10
JJ Wetherholt,0.7205603157871066,0.1199824279212538,0.0490426076637654,0.00022603748747875902,1.0564560439312927e-07
Christian Moore,0.8957619447755497,0.4905496822375019,0.3632236788102823,0.05962088850839526,0.004536987830129777
Konnor Griffin,0.7717259427764271,0.1870160076451492,0.09218613357706647,0.0013101816021059368,3.048697356958187e-06
Seaver King,0.7702751452748735,0.18475293379258287,0.09060397580174007,0.0012485279342339198,2.780092861047952e-06
Bryce Rainer,0.7532438732884774,0.15986934976516518,0.07375868215388719,0.000704152032642024,9.292223009897884e-07
Braden Montgomery,0.7762499798785221,0.19422407320918672,0.09727913577199783,0.001521794575407666,4.060097800861581e-06
Cam Smith,0.8174571458276566,0.27142053386922693,0.15656039269401184,0.005724835110438464,5.1233925871436365e-05
Jurrangelo Cijntje,0.9426149555801486,0.6822466070033801,0.5805999018241562,0.2200724073053313,0.05521056400713099
Braylon Payne,0.9772088050625353,0.8614253112418384,0.8088803210976144,0.5540173107026491,0.32302850125543725
Carson Benge,0.8777834691740881,0.43024190014750213,0.3014162172092434,0.035469100850637314,0.0016795342816456702
Trey Yesavage,0.9134400146752565,0.5566692083067841,0.4347685045180689,0.0983572832293933,0.011824162704340929
Kaelen Culpepper,0.9250997087676102,0.6042791856414751,0.4885805042517459,0.13611588202536887,0.022017331720498367
Vance Honeycutt,0.9272343100030194,0.6133577284007016,0.4990508723425156,0.14439376116126204,0.02465047082304891
Kellon Lindsey,0.8566199276176326,0.3673965011637658,0.24079874981240182,0.018982249164611373,0.0005077831508917827
Kash Mayfield,0.8891616009699793,0.46762932126051665,0.3393319363626382,0.04933150601399541,0.0031574686691964765
Ben Hess,0.9733556948277924,0.8396848272144882,0.7800079187258199,0.5006942915307109,0.2661599584700544
Dante Nori,0.9772088050625353,0.8614253112418384,0.8088803210976144,0.5540173107026491,0.32302850125543725
Walker Janek,0.9288156804794759,0.6201574778452668,0.5069360814100412,0.1508359724905756,0.026797718334266304
Slade Caldwell,0.9297525804683899,0.6242160448044335,0.5116599664883477,0.15478208426757858,0.028155211181009825
Malcolm Moore,0.9288156804794759,0.6201574778452668,0.5069360814100412,0.1508359724905756,0.026797718334266304
Ryan Waldschmidt,0.8777834691740881,0.43024190014750213,0.3014162172092434,0.035469100850637314,0.0016795342816456702
Griff O'Ferrall,0.9607233408851874,0.7716318000652257,0.6916805007526091,0.3583034540164025,0.1403055395246273
Blake Burke,0.9718579405946399,0.8313601648875398,0.7690351741915041,0.4813283645058335,0.24681002460376048
JD Dix,0.9574313862501189,0.7546842859750159,0.6701797909200603,0.32814569195976706,0.1185797457246434
Braylon Doughty,0.9115334726496731,0.5491945091766725,0.4264910584022644,0.0932315467877213,0.010673196674850477
Levi Sterling,0.9727492618591693,0.8363057642363452,0.7755484121567334,0.49276458734831285,0.25815252575163045
Brody Brecht,0.838689538257022,0.32040173226198654,0.19821418243535097,0.011041322268665823,0.00018004831949909868
Caleb Lomavita,0.9604718990872264,0.7703260888847723,0.690016841489171,0.35590908231434015,0.13851696045952477
Tommy White,0.9449201024776608,0.6931138664545109,0.5937941626670498,0.23428115670683416,0.062232093321567115
David Shields,0.9675182402490888,0.8076325637288598,0.7380145633264065,0.4291951985504341,0.19819736260460308
Jared Thomas,0.9595784497377521,0.7657015991201737,0.6841341664972161,0.34752491581419376,0.13234045130246117
Caleb Bonemer,0.9828594880514145,0.8941679153242031,0.8529459988663751,0.6421932038103054,0.42852388351223014
Luke Dickerson,0.9828594880514145,0.8941679153242031,0.8529459988663751,0.6421932038103054,0.42852388351223014
Chris Cortez,0.9517553637753892,0.7262020628779292,0.6345035165402814,0.281786103892291,0.08860133762477572
Jonathan Santucci,0.968239171257139,0.8115341594232489,0.7430892858647701,0.4374627537203944,0.20556694354888932
Wyatt Sanford,0.8566199276176326,0.3673965011637658,0.24079874981240182,0.018982249164611373,0.0005077831508917827
Jacob Cozart,0.9648190734145653,0.7931654953023697,0.7192879784421795,0.39955473089507876,0.17283436420221598
Owen Hall,0.9063830144303845,0.5294247503066074,0.40482759022738407,0.08063565253285948,0.008084957392813301
Payton Tolle,0.9835257267911635,0.898096820090183,0.8582799982060049,0.6534374766056303,0.44299555736795293
Tyson Lewis,0.8566199276176326,0.3673965011637658,0.24079874981240182,0.018982249164611373,0.0005077831508917827
Boston Bateman,0.9693617352425389,0.817641066716953,0.7510530866965378,0.45064164020654573,0.21757966156484615
Bryce Cunningham,0.9488807701765065,0.7121276228425595,0.6170895137645327,0.26077685637203935,0.07639257845205351
Cole Mathis,0.9854158816945414,0.9093228671130501,0.873575038856598,0.6863773327553687,0.48670843116750434
Ryan Sloan,0.9115334726496731,0.5491945091766725,0.4264910584022644,0.0932315467877213,0.010673196674850477
Carter Johnson,0.8642965015100825,0.3892277700505643,0.26139676351113633,0.023855928097065167,0.0007862978948610713
Bryce Meccage,0.9711065415670826,0.8272101704444385,0.7635823256798089,0.47188597513770153,0.23762854233915276
Khal Stephen,0.9733556948277924,0.8396848272144882,0.7800079187258199,0.5006942915307109,0.2661599584700544
Billy Amick,0.9822269343221737,0.8904511134501831,0.8479090503628348,0.6316896758803149,0.415212993732439
Ethan Anderson,0.9887276388567036,0.9292782178887398,0.9009602456002318,0.7479756377160353,0.5737042105472232
Carter Holton,0.9825267873460133,0.8922113783987518,0.8502934288646771,0.6366479752373835,0.4214715516007305
Griffin Burkholder,0.9586651637642638,0.7609987156215828,0.6781671237884759,0.33915091410260617,0.12630581964333254
Ivan Luciano,0.9877679413635735,0.9234577300564492,0.8929467633166706,0.7295990299702746,0.5470367226023622
Dylan Dreiling,0.9777171361241839,0.864328689142227,0.8127596415346289,0.5614469088687243,0.33136827551910775
Blake Larson,0.9810442494950948,0.8835368488680885,0.8385625491365528,0.6124924693429892,0.39140350791508033
Dasan Hill,0.8891616009699793,0.46762932126051665,0.3393319363626382,0.04933150601399541,0.0031574686691964765
Aiden May,0.9733556948277924,0.8396848272144882,0.7800079187258199,0.5006942915307109,0.2661599584700544
Luke Holman,0.9733556948277924,0.8396848272144882,0.7800079187258199,0.5006942915307109,0.2661599584700544
Ethan Schiefelbein,0.9693617352425389,0.817641066716953,0.7510530866965378,0.45064164020654573,0.21757966156484615
Gage Jump,0.9825267873460133,0.8922113783987518,0.8502934288646771,0.6366479752373835,0.4214715516007305
