name,0,0,0,0,0,0
Travis Bazzana,0.28985489444995505,0.028351640620791114,7.040964652859799e-05,1.2775601006130083e-08,7.070286058020538e-11,4.700860785267856e-11
Chase Burns,0.29608463148234754,0.030140463572560793,8.297266290694832e-05,1.7455308363456757e-08,1.0561814893779271e-10,7.071683088961995e-11
Charlie Condon,0.24795167691342684,0.01809105682925956,2.1089220502007753e-05,1.2914445657818685e-09,3.7115347528401545e-12,2.343922735625274e-12
Nick Kurtz,0.6965459971606514,0.3532912238204959,0.06129922263875716,0.004954061696687393,0.0010861867796540738,0.0009641451512141722
Hagen Smith,0.25390742485297907,0.0193697170951463,2.533078856593698e-05,1.8296679421440667e-09,5.8090987137039315e-12,3.69739662623169e-12
Jac Caglianone,0.17335980832358475,0.006460872299567588,1.3307988493344272e-06,6.7605780299994654e-12,4.327643947993656e-15,2.428940851035685e-15
JJ Wetherholt,0.28985489444995505,0.028351640620791114,7.040964652859799e-05,1.2775601006130083e-08,7.070286058020538e-11,4.700860785267856e-11
Christian Moore,0.6597065367511323,0.30215752838525983,0.04029516401212753,0.002231499349121381,0.0003894998068642046,0.00033959959949213166
Konnor Griffin,0.3756281913961161,0.05977064708025456,0.0005209727455913742,5.737082505762172e-07,9.422699392262084e-09,6.823702940521011e-09
Seaver King,0.3729668023992364,0.05856027568386117,0.0004931435057033109,5.168544240434e-07,8.239365373721264e-09,5.952792783793539e-09
Bryce Rainer,0.3427504805978523,0.0459231899031163,0.00025685192132096906,1.495668070015051e-07,1.6725662326468294e-09,1.175214108296993e-09
Braden Montgomery,0.3840169427144599,0.0636922800164401,0.0006178371447149241,7.933716795122368e-07,1.4295994379421466e-08,1.0428470931948459e-08
Cam Smith,0.46690931187747586,0.11176632460733442,0.0027940084420539457,1.397329833100303e-05,5.717974889764205e-07,4.448614492071436e-07
Jurrangelo Cijntje,0.7998663537439216,0.525969201454747,0.17832900763089873,0.03772062553775513,0.014777268272962227,0.013728709770758034
Braylon Payne,0.916569501070014,0.7782905121728134,0.5103740654195354,0.2784187743097577,0.19316420608851356,0.1876967568019066
Carson Benge,0.6110526694355425,0.24238309258865995,0.022303196059724126,0.0007248678307993739,9.173681740708315e-05,7.798973498993197e-05
Trey Yesavage,0.7102677824855219,0.3736883154813455,0.0712635702239161,0.0065964498854655315,0.0015696658449312394,0.0014022889215875177
Kaelen Culpepper,0.7451386003454668,0.4289420158071902,0.10317501294641203,0.013329471451525994,0.0038784591887672504,0.0035200587139826694
Vance Honeycutt,0.7516563583852934,0.43982610518816323,0.1103510617479148,0.01514696672310372,0.004571346887297085,0.004160844229227835
Kellon Lindsey,0.5572210115167998,0.18589449534639838,0.010943145469557897,0.00018725122282220525,1.6092958581793946e-05,1.327178165328712e-05
Kash Mayfield,0.6415255916734041,0.2788131384686453,0.032474893880859806,0.0014806893039617623,0.00022984902373506251,0.00019856487388837107
Ben Hess,0.9029879177074716,0.745568278347441,0.454811477305346,0.2236352232138096,0.1457339272884641,0.1409139220264119
Dante Nori,0.916569501070014,0.7782905121728134,0.5103740654195354,0.2784187743097577,0.19316420608851356,0.1876967568019066
Walker Janek,0.7565118517547055,0.4480503777419819,0.11597565153982592,0.01664825316603559,0.005162049889969481,0.004708484455232863
Slade Caldwell,0.759399398518478,0.4529885617241063,0.11943755274888113,0.01760565098389068,0.005546879501286334,0.0050658576827435015
Malcolm Moore,0.7565118517547055,0.4480503777419819,0.11597565153982592,0.01664825316603559,0.005162049889969481,0.004708484455232863
Ryan Waldschmidt,0.6110526694355425,0.24238309258865995,0.022303196059724126,0.0007248678307993739,9.173681740708315e-05,7.798973498993197e-05
Griff O'Ferrall,0.8594973974107395,0.6468558271218585,0.31068397650886576,0.10836826715698174,0.05740652186144329,0.054612107495132234
Blake Burke,0.8977487374940752,0.7331896201925341,0.4348305340452483,0.20532849395739244,0.13057637992776003,0.12601578256491974
JD Dix,0.8484216549642241,0.6231615641382001,0.2810795580040108,0.08958365005110228,0.04494173953851109,0.0425717067244122
Braylon Doughty,0.7046821825122401,0.3652952733966691,0.06704933620306966,0.0058746922982993765,0.0013523624221051635,0.0012050173075073467
Levi Sterling,0.9008638994880429,0.7405335416411589,0.4466167191757848,0.21603749810729894,0.13939835028781555,0.13468330926007727
Brody Brecht,0.5144141154394616,0.14770158284699647,0.0059036341071612795,5.7931602097098956e-05,3.5599824992028597e-06,2.8595627342360256e-06
Caleb Lomavita,0.8586476951066294,0.6450176009421078,0.3083204632979723,0.10680644954079725,0.05634481507859616,0.0535846109619145
Tommy White,0.8072828354118363,0.5401234403724877,0.1915000931474602,0.043192553921627186,0.01758914930401648,0.016390850598607527
David Shields,0.8826945532452789,0.6983691036724207,0.38160680229738986,0.16019741534344986,0.09489657000624266,0.09107311884985177
Jared Thomas,0.8556334402394917,0.6385241294312086,0.30006184009237724,0.10143358478103968,0.05272652539741,0.05008548787291152
Caleb Bonemer,0.9367581375466657,0.8286404906308338,0.6038691959483065,0.38333116363025016,0.29141345111784367,0.28520577076272274
Luke Dickerson,0.9367581375466657,0.8286404906308338,0.6038691959483065,0.38333116363025016,0.29141345111784367,0.28520577076272274
Chris Cortez,0.829571715201025,0.5841512997377839,0.23631521161385594,0.0644187951975587,0.029409344402589944,0.0276528855062123
Jonathan Santucci,0.8851824684851248,0.7040475665024344,0.389990133140616,0.16695373553282833,0.10007388036529097,0.09613096679971427
Wyatt Sanford,0.5572210115167998,0.18589449534639838,0.010943145469557897,0.00018725122282220525,1.6092958581793946e-05,1.327178165328712e-05
Jacob Cozart,0.8734254387564588,0.6774763047353519,0.35173816072530584,0.1372040115532853,0.0777539799747084,0.07436203794076196
Owen Hall,0.6897543659606327,0.3434703988526869,0.056832994319196875,0.004290475230970361,0.0009027990028463753,0.0007987786778570643
Payton Tolle,0.9391598218724608,0.834767823902391,0.6159260638399827,0.3980113777049632,0.3058423055271178,0.29957997958011356
Tyson Lewis,0.5572210115167998,0.18589449534639838,0.010943145469557897,0.00018725122282220525,1.6092958581793946e-05,1.327178165328712e-05
Boston Bateman,0.8890666700153423,0.7129730251619417,0.4033990014220727,0.17803483465354272,0.1086949294208306,0.10456313069315491
Bryce Cunningham,0.820143638367801,0.5652529122775393,0.21635441619269077,0.05446974435893784,0.02370264028877212,0.022203209191439154
Cole Mathis,0.9459981756529258,0.8523759983135709,0.6514109729062273,0.44273101713464097,0.3507229962649908,0.34436415497780987
Ryan Sloan,0.7046821825122401,0.3652952733966691,0.06704933620306966,0.0058746922982993765,0.0013523624221051635,0.0012050173075073467
Carter Johnson,0.5763261424671239,0.20482895904902362,0.01419647023820689,0.0003071209204616619,3.040608469162587e-05,2.535591577605171e-05
Bryce Meccage,0.8951287626714339,0.7270500119369986,0.42512843953997637,0.1967069650095962,0.12356873363958605,0.11913807200978865
Khal Stephen,0.9029879177074716,0.745568278347441,0.454811477305346,0.2236352232138096,0.1457339272884641,0.1409139220264119
